DateTime || IpAddress || Questions || Answers || Intents || Entites||session
2019-05-17 12:26 || 14.142.203.106 || what is oic || Sure, let's take a look into what <b>Offer In Compromise(OIC)</b> is.<br> If you aren't familiar with the term, an <b>Offer In Compromise</b> is also referred to as an <b>OIC</b>.<br/><br/>It is a type of agreement that a taxpayer can make with the <b>IRS</b>. It basically enables the taxpayer to settle their tax debt that they owe for less than the original full amount.<br/><br/>This is often only considered and accepted by the <b>IRS</b> if they feel that the taxpayer cant pay it as a lump sum or in instalments. || search definition || [{'entity': 'tax_service', 'text': 'oic'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d151
2019-05-17 12:26 || 14.142.203.106 || form 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d152
2019-05-17 12:26 || 14.142.203.106 || 944 form ||  || fallback ||| || 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d153
2019-05-17 12:26 || 14.142.203.106 || 944 form || Sorry, I did not understand your query. Type 'help' if you need assistance. || fallback || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d154
2019-05-17 12:27 || 14.142.203.106 || what is form 944 || <b>Form 944</b> is designed so the smallest employers (those whose annual liability for social security, Medicare, and withheld federal income taxes is $1,000 or less) will file and pay these taxes only once a year instead of every quarter.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-944 || search definition || [{'entity': 'form', 'text': '944'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d155
2019-05-17 12:27 || 14.142.203.106 || what is 944 form || At this moment I do not have information for <b> 944 form </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': '944 form'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d156
2019-05-17 12:28 || 14.142.203.106 || what is 1040 form || At this moment I do not have information for <b> 1040 form </b><br/>you can go to https://www.irs.gov/ for more information || search definition || [{'entity': 'tax_service', 'text': '1040 form'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d157
2019-05-17 12:28 || 14.142.203.106 || what is 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d158
2019-05-17 12:28 || 14.142.203.106 || what is form 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d159
2019-05-17 12:31 || 14.142.203.106 || what is 1040 form || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d160
2019-05-17 12:31 || 14.142.203.106 || hi || Hi, you can ask question related to Tax Service of US. || greet || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d161
2019-05-17 12:31 || 14.142.203.106 || hello || Hi, how can I help you? || greet || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d162
2019-05-17 12:31 || 14.142.203.106 || how are you || Doing fine, and you? || asking health || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d163
2019-05-17 12:31 || 14.142.203.106 || fine ||  || fallback |||| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d164
2019-05-17 12:31 || 14.142.203.106 || fine || Sorry I am not getting you || fallback || []|| 14.142.203.106_534308c0-a971-75d7-b9db-520afe3d54d165
2019-05-17 12:31 || 14.142.203.106 || how can you help me || I am a <b>TaxBOT</b>, My job is to answer all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d166
2019-05-17 12:32 || 14.142.203.106 || what is levy || <b>A property tax (or millage tax) is a levy on the value of a property</b>.<br/>The <b>tax</b> is <b>levied</b> by the governing authority of the jurisdiction in which the property is located.<br/><br/>This can be a national government, a federated state, a county or geographical region or a municipality.<br/><br/> To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/levy || search definition || [{'entity': 'form', 'text': 'levy'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d167
2019-05-17 12:32 || 14.142.203.106 || what is lien || A <b>Federal Tax Lien</b> is the governments legal claim against your property when you neglect or fail to pay a tax debt.<br/><br/>The <b>lien</b> protects the governments interest in all your property, including real estate, personal property and financial assets.<br/><br/>To know more visit https://www.irs.gov/businesses/small-businesses-self-employed/understanding-a-federal-tax-lien || search definition || [{'entity': 'form', 'text': 'lien'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d168
2019-05-17 12:32 || 14.142.203.106 || what is form 1040 || <b>Form 1040</b> is used by U.S. taxpayers to file an annual income tax return.<br/><br/>For Tax Year 2018, you will no longer use Form 1040-A or Form 1040-EZ, but instead will use the redesigned Form 1040. Many people will only need to file <b>Form 1040</b> and no schedules.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-1040 || search definition || [{'entity': 'form', 'text': '1040'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d169
2019-05-17 12:32 || 14.142.203.106 || what is 944 form || <b>Form 944</b> is designed so the smallest employers (those whose annual liability for social security, Medicare, and withheld federal income taxes is $1,000 or less) will file and pay these taxes only once a year instead of every quarter.<br/><br/>To know more visit https://www.irs.gov/forms-pubs/about-form-944 || search definition || [{'entity': 'form', 'text': '944'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d170
2019-05-17 12:32 || 14.142.203.106 || what is 433 || <b>IRS Form 433-A</b>, which is formally named the Collection Information Statement for Wage Earners and Self-Employed Individuals, is a document the IRS requires in some situations where an individual owes Federal income tax that he or she cannot pay in full.<br/><br/>To download <b>form 433-A</b> visit https://www.irs.gov/pub/irs-pdf/f433a.pdf || search definition || [{'entity': 'form', 'text': '433'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d171
2019-05-17 12:32 || 14.142.203.106 || what is tax return || <b>Tax Return</b> is a form on which a taxpayer makes an annual statement of income and personal circumstances, used by the tax authorities to assess liability for <b>tax</b>.<br/><br/>To know more visit https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'tax return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d172
2019-05-17 12:33 || 14.142.203.106 || what is irs || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'irs'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d173
2019-05-17 12:33 || 14.142.203.106 || who is Shweta Kumari || Kumari : My duty is to answer Tax related questions, both for Federal & State || service help || [{'entity': 'service', 'text': 'Kumari'}]|| 14.142.203.106_534308c0-a971-05d7-b9db-520afe3d54d174
2019-05-17 12:33 || 14.142.203.106 || who are ou || I am a <b>TaxBOT</b>, I can answer all the Tax related questions, both Federal & State. || service help || []|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d175
2019-05-17 12:36 || 14.142.203.106 || where is my Amended Return || My Amended Return :<br> 13215 Penn St  #329 <br>Whittier, CA 90602 <br><b>Telephone:</b> 562-204-6700 <br><b>Toll Free:</b> 1 - 877 - 788 - 2937 <br><b>Fax:</b> 562 - 265 - 8622 || office query || [{'entity': 'location', 'text': 'Amended Return'}]|| 14.142.203.106_534308c0-a971-45d7-b9db-520afe3d54d176
2019-05-17 12:38 || 14.142.203.106 || where is my Amended Return || Check the status of your <b>Form 1040X</b>, <b>Amended U.S. Individual Income Tax Return</b>, for this year and up to three prior years.<br/><br/>To know more visit https://www.irs.gov/filing/wheres-my-amended-return || office query || [{'entity': 'location', 'text': 'Amended Return'}]|| 14.142.203.106_534308c0-a971-85d7-b9db-520afe3d54d177
2019-05-17 17:01 || 99.92.90.180 || who r u || u : My duty is to answer Tax related questions, both for Federal & State || service help || [{'entity': 'service', 'text': 'u'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:01 || 99.92.90.180 || how can u help me || I am a <b>TaxBOT</b>, I can answer all the Tax related questions, both Federal & State. || service help || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:01 || 99.92.90.180 || hpw can u help || help : My duty is to answer Tax related questions, both for Federal & State || service help || [{'entity': 'service', 'text': 'help'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:02 || 99.92.90.180 || what is 433d || <b>Form 433D</b> Installment Agreement is used to finalize an <b>IRS</b> Installment Agreement and <b>IRS</b> Payment Plans for both individuals and businesses.<br/><br/>It is also used to set up Automatic Direct Debit installment payments from your bank account.<br/><br/>To download the form visit https://www.irs.gov/pub/irs-pdf/f433d.pdf || search definition || [{'entity': 'form', 'text': '433d'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:02 || 99.92.90.180 || how do i contact irs || Good, how about yourself? || asking health || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:03 || 99.92.90.180 || whats the contact info of irs || The <b>IRS</b> is one of the most powerful of all of the government agencies and they wield considerable power when it comes interacting with them.<br/><br/> Here is the official website url https://www.irs.gov/ || search definition || [{'entity': 'tax_service', 'text': 'contact info'}, {'entity': 'tax_service', 'text': 'irs'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || how do i reach the irs || I'm doing good!!! How about you? || asking health || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || thirdeye ||  || fallback || || 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || thirdeye || Sorry, I did not understand your query. Type 'help' if you need assistance. || fallback || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || help || I am a <b>TaxBOT</b>, I can answer all the Tax related questions, both Federal & State. || service help || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || how do i pay back taxes || Here are a few tips that will provide you with some <b>back taxes</b> help and get you on the right footing.<br> <b>1</b>. File Old Taxes <br> <b>2</b>. Know What You Owe <br> <b>3</b>. Pay at Once if Possible <br> <b>4</b>. Create a Payment Plan <br> <b>5</b>. IRS Fresh Start Program || identify procedure || [{'entity': 'tax_service', 'text': 'back taxes'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || whats oic ||  || fallback |||| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || whats oic || Sorry, I am not getting you. Type 'help' if you need assistance. || fallback || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || OIC ||  || fallback ||| || 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:04 || 99.92.90.180 || OIC || Sorry, I did not understand your query. Type 'help' if you need assistance. || fallback || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:05 || 99.92.90.180 || offer in compromise || Sure, let's take a look into what <b>Offer In Compromise(OIC)</b> is.<br> If you aren't familiar with the term, an <b>Offer In Compromise</b> is also referred to as an <b>OIC</b>.<br/><br/>It is a type of agreement that a taxpayer can make with the <b>IRS</b>. It basically enables the taxpayer to settle their tax debt that they owe for less than the original full amount.<br/><br/>This is often only considered and accepted by the <b>IRS</b> if they feel that the taxpayer cant pay it as a lump sum or in instalments. || search definition || [{'entity': 'tax_service', 'text': 'offer in compromise'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:05 || 99.92.90.180 || how do i apply for OIC || Good, how about you? || asking health || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 17:06 || 99.92.90.180 || how to process OIC || Good, how about you? || asking health || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:49 || 99.92.90.180 || Hhhhhh ||  || fallback |||| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:49 || 99.92.90.180 || Hhhhhh || Sorry, I am not getting you. Type 'help' if you need assistance. || fallback || []|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:49 || 99.92.90.180 || I need to file my taxes ||  || identify procedure || [{'entity': 'tax_service', 'text': 'my taxes'}]|| 99.92.90.180_16e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:49 || 99.92.90.180 || I need to file my taxes ||  || identify procedure || [{'entity': 'tax_service', 'text': 'my taxes'}]|| 99.92.90.180_18e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:50 || 99.92.90.180 || How can you help me file my taxes || I am a <b>TaxBOT</b>, I can serve you by giving the answers of all the Tax related questions, both Federal & State. || service help || []|| 99.92.90.180_18e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:50 || 99.92.90.180 || Help me for filing my taxes ||  || identify procedure || [{'entity': 'tax_service', 'text': 'my taxes'}]|| 99.92.90.180_18e3f26f-ddc8-4150-bb76-b4d8655b6c6d
2019-05-17 23:50 || 99.92.90.180 || No words to say at all || Sorry !! Please note that we can only answer your questions on US Based Tax Related Services. || frustration || []|| 99.92.90.180_18e3f26f-ddc8-4150-bb76-b4d8655b6c6d
